Date,EMIM.AS,IUSN.DE,IWDA.AS
2024-09-02,31.458999633789062,6.860000133514404,95.66999816894531
2024-09-03,31.13599967956543,6.785999774932861,94.73500061035156
2024-09-04,30.975000381469727,6.714000225067139,93.62000274658203
2024-09-05,30.878000259399414,6.675000190734863,92.9749984741211
2024-09-06,30.437000274658203,6.579999923706055,91.82499694824219
2024-09-09,30.724000930786133,6.640999794006348,92.8550033569336
2024-09-10,30.641000747680664,6.617000102996826,93.02999877929688
2024-09-11,30.57900047302246,6.580999851226807,92.56999969482422
2024-09-12,30.950000762939453,6.701000213623047,94.29499816894531
2024-09-13,31.179000854492188,6.795000076293945,94.98500061035156
2024-09-16,31.09600067138672,6.783999919891357,94.58000183105469
2024-09-17,31.235000610351562,6.875999927520752,95.13999938964844
2024-09-18,31.101999282836914,6.830999851226807,94.65499877929688
2024-09-19,31.554000854492188,6.935999870300293,95.98500061035156
2024-09-20,31.54199981689453,6.883999824523926,95.375
2024-09-23,31.854000091552734,6.906000137329102,96.00499725341797
2024-09-24,32.59299850463867,6.909999847412109,96.04000091552734
2024-09-25,32.529998779296875,6.890999794006348,96.08000183105469
2024-09-26,33.361000061035156,6.933000087738037,96.31999969482422
2024-09-27,33.4109992980957,6.96999979019165,96.66500091552734
2024-09-30,33.08000183105469,6.952000141143799,96.36499786376953
2024-10-01,33.215999603271484,6.942999839782715,96.55500030517578
2024-10-02,33.862998962402344,6.948999881744385,96.91999816894531
2024-10-03,33.66600036621094,6.9120001792907715,96.69000244140625
2024-10-04,33.90999984741211,6.988999843597412,97.29000091552734
2024-10-07,34.19200134277344,6.960999965667725,97.58999633789062
2024-10-08,33.50600051879883,6.949999809265137,97.54000091552734
2024-10-09,33.47700119018555,6.999000072479248,98.25499725341797
2024-10-10,33.50899887084961,6.960000038146973,98.47000122070312
2024-10-11,33.691001892089844,7.041999816894531,98.83000183105469
2024-10-14,33.71699905395508,7.081999778747559,99.625
2024-10-15,33.20899963378906,7.126999855041504,99.38500213623047
2024-10-16,33.51599884033203,7.159999847412109,99.38500213623047
2024-10-17,33.49300003051758,7.171000003814697,100.23500061035156
2024-10-18,33.694000244140625,7.165999889373779,100.125
2024-10-21,33.349998474121094,7.090000152587891,99.71499633789062
2024-10-22,33.37900161743164,7.065999984741211,99.86000061035156
2024-10-23,33.33399963378906,7.020999908447266,99.49500274658203
2024-10-24,33.11000061035156,7.013999938964844,99.38999938964844
2024-10-25,33.191001892089844,7.019999980926514,99.7300033569336
